47.6
97.4
148.8
200.0
250.2
253.8
255.6
255.8
255.8
257.6
256.0
212.0
163.4
114.8
65.6
20.6
26.4
46.0
87.4
134.2
181.6
220.6
250.6
259.2
262.0
263.0
263.2
263.4
263.6
274.4
287.4
323.6
341.6
359.6
369.2
379.8
379.8
408.6
436.0
458.8
478.6
487.4
486.0
485.6
488.0
484.2
465.6
437.0
398.6
354.6
313.4
284.6
266.2
258.6
256.6
258.0
260.2
261.6
262.0
262.2
258.8
248.0
234.8
214.6
188.6
165.8
127.2
90.6
61.6
38.4
15.0
15.2
16.8
17.0
23.2
38.4
51.0
61.8
72.4
82.4
82.0
82.8
95.0
107.8
108.6
111.8
116.8
116.4
103.8
106.2
103.4
108.8
112.2
116.8
99.2
96.8
93.8
92.4
100.6
116.0
126.6
135.4
150.8
174.6
207.4
233.8
253.8
262.0
264.6
266.4
267.8
269.4
280.2
294.8
313.2
325.0
338.0
344.4
340.2
330.0
329.8
332.0
329.6
333.8
343.0
350.8
359.2
364.6
376.0
383.0
383.8
379.4
383.4
379.0
370.0
366.0
361.8
353.0
351.8
351.8
351.6
365.4
371.2
376.8
379.2
383.2
377.4
376.4
376.2
378.8
372.6
359.6
357.6
350.2
344.8
344.8
358.2
358.0
359.6
361.0
362.0
357.8
360.6
360.6
364.8
365.2
361.6
357.8
357.2
352.0
354.4
357.4
363.8
373.2
383.4
384.2
380.8
374.0
362.8
351.4
349.6
348.0
347.6
343.2
347.2
345.4
348.2
350.6
352.8
360.0
392.2
410.6
419.8
429.0
426.2
397.6
381.2
371.2
366.6
360.8
359.2
352.6
353.6
349.6
346.2
348.4
356.0
362.6
364.4
364.0
359.2
354.0
344.6
339.4
339.0
334.6
334.6
337.0
326.8
310.0
294.6
274.2
252.8
245.2
243.6
244.2
238.2
213.0
182.6
149.4
116.8
97.4
117.6
152.2
193.8
242.0
290.2
319.4
334.8
335.6
309.6
274.0
232.4
207.0
210.8
233.2
274.4
331.6
354.0
316.2
281.0
232.4
185.2
178.6
218.4
262.4
282.8
279.6
259.2
250.4
240.4
267.0
284.0
283.4
269.4
267.8
263.2
278.4
301.4
290.2
271.2
248.6
240.6
251.2
301.4
351.2
373.6
351.8
329.0
293.4
237.0
201.8
201.6
207.0
220.8
251.4
286.2
309.8
317.4
311.0
292.4
268.6
242.6
222.2
214.4
221.6
245.4
273.4
306.0
331.0
339.8
315.8
294.8
261.6
230.2
210.4
212.2
227.2
244.2
275.2
303.2
318.8
314.4
305.0
278.4
248.6
219.0
197.2
195.8
206.0
217.4
236.8
255.0
260.8
259.4
260.4
258.8
259.0
260.2
261.6
261.4
